,cross_correlation,max_amplitude_difference,p_wave_onset_difference
489,0.9653345771535965,0.5933614787664921,26
490,0.8038669817258693,0.35487841496788586,126
491,0.9779046935777439,0.6279816796489981,0
492,0.9726257088029884,0.5685525808705555,87
493,0.5378965724382002,0.30484498934671633,1438
494,0.9873709949029716,0.6057738038293394,6
495,0.989557284608674,0.5682187181940382,418
496,0.9558452534520903,0.5765949477660451,189
497,0.8053880678871075,0.6467857274512266,200
498,0.8441196741116007,0.5049358703784697,101
499,0.802267684235574,0.5803589535357909,2
500,0.959278693565853,0.6008963957813561,8
501,0.9734894406490786,0.6796546277852856,6
502,0.9704404012109549,0.6091902483224833,3
503,0.8436508113094782,0.5118148942124727,0
504,0.9853283011739588,0.5764820764713864,9
505,0.4749197514221824,0.4589694377475047,476
506,0.8799210432124238,0.5814132239544436,250
507,0.002306636716713004,0.45559814473303833,995
508,0.9852204707712174,0.5912846567247771,316
509,0.7114763599121721,0.5303073084554822,109
510,0.2385094533310225,0.3787720147729804,96
511,0.9963079545934628,0.598488282875172,4
512,0.00686175370817701,2.5559758936636072,1636
513,0.9792577330588812,0.598152204535733,269
514,0.9746666656398506,0.5950842693776982,7
515,0.7606982634126137,0.6399104612185873,569
516,0.9975607680810606,0.5814804128724118,29
517,0.49223174885955095,0.762118605942755,993
518,0.6312756684467425,0.6273709183709391,257
519,0.9510832507316561,0.6024262320400352,645
520,0.9215461681393813,0.5798578639817895,149
521,0.9099439575270662,0.5419412830412162,3
522,0.8928989847609038,0.5654000967775941,14
523,0.007470661003557612,0.31944901521649566,2377
524,0.03709144872826232,0.5055168833239809,663
525,0.9125230482694523,0.5514623481860171,3
526,0.9433289378102184,0.5929269046335753,80
527,0.7852457793095137,0.4285055375984988,1
528,0.4182268486434578,0.24280195574627483,664
529,0.6969091181734398,0.589466896784486,43
530,0.9110607788140317,0.5738862772474042,330
531,0.02541415906257346,1.026971852615501,166
532,0.9743589767503752,0.58565925649694,569
533,0.6867120443776954,0.667843488533137,0
534,0.5135130182513293,0.7327699692341585,166
535,0.6718435769354085,0.4506914205688437,135
536,0.013008700368686945,0.6884049936983375,847
537,0.9711636458238123,0.6003979269596511,2
538,0.010464244826180654,0.09421608387907193,3160
539,0.705543810085281,0.37141262470269004,0
540,0.024683481345162094,0.1664714447194083,1307
541,0.7364353829140219,0.6450768145836486,195
542,0.7484227835821723,0.5998805130312163,315
543,0.8659371899684813,0.6383281735292208,184
544,0.8515222757256329,0.4643878224993378,27
545,0.42405773588063084,0.9858133469385331,514
546,0.9859100532110457,0.581755946045129,13
547,0.0028775193356445797,0.215561406868349,2228
548,0.6592097349071766,0.23962395730643898,12
549,0.9941401445370932,0.602202170620337,46
550,0.788913072040617,0.6112609236001503,1
551,0.5734307492229335,0.47315022409284235,2
552,0.9386988804907507,0.5245191644135414,5
553,0.9778034794405738,0.5627477737403593,521
554,0.9956903575677405,0.5852489161371339,219
555,0.9831954833771749,0.5912855358870611,3
556,0.7951981047460671,0.6960331815306545,292
557,0.8837417829907074,0.5533223574206294,99
558,0.8375986120484319,0.5657039685525722,27
559,0.9164896871759349,0.6212815178954578,58
560,0.9859632318400667,0.5856103238320018,11
561,0.8793728621479415,0.5960963691174409,15
562,0.7477257579168136,0.5528422993928656,314
563,0.9852051697175027,0.5799505974195275,3
564,0.9905093524464663,0.5942312534575199,248
565,0.9900415232034365,0.6064585132121403,3
566,0.9779324524372538,0.5903767650048992,7
567,0.28703530083360607,0.23286953120747117,560
568,0.8984361470517115,0.583418740468073,9
569,0.5426198187010873,0.4357933379569781,1982
570,0.9673223014228871,0.6087426557848113,4
571,0.9728996001434033,0.6329679320299406,2
572,0.9813565136269926,0.583323880986466,8
573,0.7563887313254235,0.6723408555282752,294
574,0.9919658471141108,0.6094693538329173,4
575,0.8773831229205834,0.5751158955880094,79
576,0.9523942977401512,0.5670362178988311,125
577,0.8970466445351569,0.5778651360831643,35
578,0.9980138459544134,0.5962253395599081,6
579,0.6925910827467497,0.7945532966559737,638
580,0.693869564537456,0.528746297623237,109
581,0.5577562112594603,0.4391527836845362,634
582,0.9697310184871376,0.5729166100195506,19
583,0.9830842628247435,0.5761090363058964,2
584,0.9838797786421595,0.63909262255646,3
585,0.9563776840190942,0.5344698515561802,2
586,0.7222838773367114,0.5778110488867588,56
587,0.8331528430017553,0.49452337442886574,107
588,0.2294116178164414,0.4014485875782963,370
589,0.9780777753845318,0.5937035239980857,61
590,0.8017253972147447,0.44603717750975425,175
591,0.9820680390904822,0.604437327843543,2
592,0.9647448599300442,0.6219344537283084,17
593,0.9196446121776203,0.5993908710184412,10
594,0.9462632341598919,0.6368014554699288,7
595,0.07883084010674363,0.828431995818275,1821
596,0.9961163968585374,0.6053238245576237,3
597,0.001649469450577472,0.4752336882997603,1414
598,0.953300662195319,0.5858297628738343,6
599,0.9832235029944943,0.5886885968249352,54
600,0.8221247696877315,0.7355432761954834,506
601,0.9789735116503946,0.5705892821455286,12
602,0.4474618015970186,1.493703982026782,140
603,0.9202689844230199,0.5418958951911625,2
604,0.982976011388027,0.5856177129263301,3
605,0.733952336705688,0.7683069919950176,131
606,0.9688362279302979,0.6269386109981268,2
607,0.95930055102076,0.9587103566223213,17
608,0.9967257299470379,0.6120417516725282,7
609,0.9916494788344529,0.5911365279568974,30
610,0.9947323751150339,0.6099992631030862,300
